X_Realization1	Y_Realization1	X_Realization2	Y_Realization2	X_Realization3	Y_Realization3
0.00000036875	13.2096	0.00000036875	12.5305	0.00000036875	12.3995
0.000000373438	13.2096	0.000000373438	12.5305	0.000000373438	12.3995
0.000000378125	13.2096	0.000000378125	12.5305	0.000000378125	12.3995
0.0000003875	13.2096	0.0000003875	12.5305	0.0000003875	12.3995
0.000000396875	13.2096	0.000000396875	12.5305	0.000000396875	12.3995
0.00000040625	13.2096	0.00000040625	12.5305	0.00000040625	12.3995
0.000000425	13.2096	0.000000425	12.5305	0.000000425	12.3995
0.00000044375	13.2096	0.00000044375	12.5305	0.00000044375	12.3995
0.0000004595	13.2096	0.0000004595	12.5305	0.0000004595	12.3995
0.0000004625	13.2096	0.0000004625	12.5305	0.0000004625	12.3995
0.000000471875	13.2096	0.000000471875	12.5305	0.000000471875	12.3995
0.00000048125	13.2096	0.00000048125	12.5305	0.00000048125	12.3995
0.0000005	13.2096	0.0000005	12.5305	0.0000005	12.3995
0.000000515625	13.2096	0.000000515625	12.5305	0.000000515625	12.3995
0.00000053125	13.2096	0.00000053125	12.5305	0.00000053125	12.3995
0.000000546875	13.2096	0.000000546875	12.5305	0.000000546875	12.3995
0.0000005625	13.2096	0.0000005625	12.5305	0.0000005625	12.3995
0.00000057553	13.2096	0.00000057553	12.5305	0.00000057553	12.3995
0.00000059375	13.2096	0.00000059375	12.5305	0.00000059375	12.3995
0.000000609375	13.2096	0.000000609375	12.5305	0.000000609375	12.3995
0.000000625	13.2096	0.000000625	12.5305	0.000000625	12.3995
0.000000640625	13.2096	0.000000640625	12.5305	0.000000640625	12.3995
0.00000065625	13.2096	0.00000065625	12.5305	0.00000065625	12.3995
0.000000671875	13.2096	0.000000671875	12.5305	0.000000671875	12.3995
0.0000006875	13.2096	0.0000006875	12.5305	0.0000006875	12.3995
0.00000071875	13.2096	0.00000071875	12.5305	0.00000071875	12.3995
0.000000720857	13.2096	0.000000720857	12.5305	0.000000720857	12.3995
0.000000728142	13.2096	0.000000728142	12.5305	0.000000728142	12.3995
0.000000735428	13.2096	0.000000735428	12.5305	0.000000735428	12.3995
0.00000075	13.2096	0.00000075	12.5305	0.00000075	12.3995
0.00000078125	13.2096	0.00000078125	12.5305	0.00000078125	12.3995
0.0000008125	13.2096	0.0000008125	12.5305	0.0000008125	12.3995
0.00000084375	13.2096	0.00000084375	12.5305	0.00000084375	12.3995
0.000000875	13.2096	0.000000875	12.5305	0.000000875	12.3995
0.000000902881	13.2096	0.000000902881	12.5305	0.000000902881	12.3995
0.0000009375	13.2096	0.0000009375	12.5305	0.0000009375	12.3995
0.00000096875	13.2096	0.00000096875	12.5305	0.00000096875	12.3995
0.000001	13.2096	0.000001	12.5305	0.000001	12.3995
0.00000103125	13.2096	0.00000103125	12.5305	0.00000103125	12.3995
0.0000010625	13.2096	0.0000010625	12.5305	0.0000010625	12.3995
0.00000109375	13.2096	0.00000109375	12.5305	0.00000109375	12.3995
0.000001125	13.2096	0.000001125	12.5305	0.000001125	12.3995
0.00000113087	13.2096	0.00000113087	12.5305	0.00000113087	12.3995
0.00000114503	13.2096	0.00000114503	12.5305	0.00000114503	12.3995
0.00000115918	13.2096	0.00000115918	12.5305	0.00000115918	12.3995
0.0000011875	13.2096	0.0000011875	12.5305	0.0000011875	12.3995
0.00000121875	13.2096	0.00000121875	12.5305	0.00000121875	12.3995
0.00000125	13.2096	0.00000125	12.5305	0.00000125	12.3995
0.00000128125	13.2096	0.00000128125	12.5305	0.00000128125	12.3995
0.0000013125	13.2096	0.0000013125	12.5305	0.0000013125	12.3995
0.00000134375	13.2096	0.00000134375	12.5305	0.00000134375	12.3995
0.000001375	13.2096	0.000001375	12.5305	0.000001375	12.3995
0.00000141642	13.2096	0.00000141642	12.5305	0.00000141642	12.3995
0.0000014375	13.2096	0.0000014375	12.5305	0.0000014375	12.3995
0.0000015	13.2096	0.0000015	12.5305	0.0000015	12.3995
0.0000015625	13.2096	0.0000015625	12.5305	0.0000015625	12.3994
0.000001625	13.2096	0.000001625	12.5305	0.000001625	12.3994
0.0000016875	13.2096	0.0000016875	12.5305	0.0000016875	12.3994
0.00000175	13.2096	0.00000175	12.5305	0.00000175	12.3994
0.00000177409	13.2096	0.00000177409	12.5305	0.00000177409	12.3994
0.00000182454	13.2096	0.00000182454	12.5305	0.00000182454	12.3994
0.000001875	13.2096	0.000001875	12.5305	0.000001875	12.3994
0.0000019375	13.2096	0.0000019375	12.5305	0.0000019375	12.3994
0.000002	13.2096	0.000002	12.5305	0.000002	12.3994
0.00000209375	13.2096	0.00000209375	12.5305	0.00000209375	12.3994
0.0000021875	13.2096	0.0000021875	12.5305	0.0000021875	12.3994
0.00000222206	13.2096	0.00000222206	12.5305	0.00000222206	12.3994
0.00000228125	13.2096	0.00000228125	12.5305	0.00000228125	12.3994
0.000002375	13.2095	0.000002375	12.5305	0.000002375	12.3994
0.00000246875	13.2095	0.00000246875	12.5305	0.00000246875	12.3994
0.0000025625	13.2095	0.0000025625	12.5305	0.0000025625	12.3994
0.00000265625	13.2095	0.00000265625	12.5305	0.00000265625	12.3994
0.00000275	13.2095	0.00000275	12.5305	0.00000275	12.3994
0.00000278316	13.2095	0.00000278316	12.5305	0.00000278316	12.3994
0.00000286033	13.2095	0.00000286033	12.5305	0.00000286033	12.3994
0.0000029375	13.2095	0.0000029375	12.5305	0.0000029375	12.3994
0.00000303125	13.2095	0.00000303125	12.5305	0.00000303125	12.3994
0.000003125	13.2095	0.000003125	12.5305	0.000003125	12.3994
0.00000321875	13.2095	0.00000321875	12.5305	0.00000321875	12.3994
0.0000033125	13.2095	0.0000033125	12.5305	0.0000033125	12.3994
0.00000339922	13.2095	0.00000339922	12.5305	0.00000339922	12.3994
0.00000348594	13.2095	0.00000348594	12.5305	0.00000348594	12.3994
0.0000035	13.2095	0.0000035	12.5305	0.0000035	12.3994
0.00000354688	13.2095	0.00000354688	12.5305	0.00000354688	12.3994
0.00000359375	13.2095	0.00000359375	12.5305	0.00000359375	12.3994
0.0000036875	13.2095	0.0000036875	12.5305	0.0000036875	12.3994
0.00000378125	13.2095	0.00000378125	12.5305	0.00000378125	12.3994
0.000003875	13.2095	0.000003875	12.5305	0.000003875	12.3994
0.00000396875	13.2095	0.00000396875	12.5304	0.00000396875	12.3994
0.0000040625	13.2095	0.0000040625	12.5304	0.0000040625	12.3994
0.00000425	13.2095	0.00000425	12.5304	0.00000425	12.3994
0.00000436618	13.2095	0.00000436618	12.5304	0.00000436618	12.3994
0.0000044375	13.2095	0.0000044375	12.5304	0.0000044375	12.3994
0.000004625	13.2095	0.000004625	12.5304	0.000004625	12.3994
0.0000048125	13.2095	0.0000048125	12.5304	0.0000048125	12.3994
0.000005	13.2095	0.000005	12.5304	0.000005	12.3994
0.00000515625	13.2095	0.00000515625	12.5304	0.00000515625	12.3994
0.0000053125	13.2095	0.0000053125	12.5304	0.0000053125	12.3994
0.00000546868	13.2095	0.00000546868	12.5304	0.00000546868	12.3994
0.000005625	13.2095	0.000005625	12.5304	0.000005625	12.3994
0.00000578125	13.2095	0.00000578125	12.5304	0.00000578125	12.3994
0.0000059375	13.2095	0.0000059375	12.5304	0.0000059375	12.3993
0.00000609375	13.2095	0.00000609375	12.5304	0.00000609375	12.3993
0.00000625	13.2095	0.00000625	12.5304	0.00000625	12.3993
0.00000640625	13.2094	0.00000640625	12.5304	0.00000640625	12.3993
0.0000065625	13.2094	0.0000065625	12.5304	0.0000065625	12.3993
0.00000684958	13.2094	0.00000684958	12.5304	0.00000684958	12.3993
0.000006875	13.2094	0.000006875	12.5304	0.000006875	12.3993
0.00000695313	13.2094	0.00000695313	12.5304	0.00000695313	12.3993
0.00000703125	13.2094	0.00000703125	12.5304	0.00000703125	12.3993
0.0000071875	13.2094	0.0000071875	12.5304	0.0000071875	12.3993
0.0000075	13.2094	0.0000075	12.5304	0.0000075	12.3993
0.0000078125	13.2094	0.0000078125	12.5303	0.0000078125	12.3993
0.000008125	13.2094	0.000008125	12.5303	0.000008125	12.3993
0.0000084375	13.2094	0.0000084375	12.5303	0.0000084375	12.3993
0.00000857917	13.2094	0.00000857917	12.5303	0.00000857917	12.3993
0.00000875	13.2094	0.00000875	12.5303	0.00000875	12.3993
0.0000090625	13.2094	0.0000090625	12.5303	0.0000090625	12.3993
0.000009375	13.2094	0.000009375	12.5303	0.000009375	12.3993
0.0000096875	13.2094	0.0000096875	12.5303	0.0000096875	12.3993
0.00001	13.2094	0.00001	12.5303	0.00001	12.3992
0.0000103125	13.2094	0.0000103125	12.5303	0.0000103125	12.3992
0.000010625	13.2093	0.000010625	12.5303	0.000010625	12.3992
0.0000107455	13.2093	0.0000107455	12.5303	0.0000107455	12.3992
0.0000109978	13.2093	0.0000109978	12.5303	0.0000109978	12.3992
0.00001125	13.2093	0.00001125	12.5303	0.00001125	12.3992
0.0000115625	13.2093	0.0000115625	12.5303	0.0000115625	12.3992
0.000011875	13.2093	0.000011875	12.5302	0.000011875	12.3992
0.0000121875	13.2093	0.0000121875	12.5302	0.0000121875	12.3992
0.0000125	13.2093	0.0000125	12.5302	0.0000125	12.3992
0.0000128125	13.2093	0.0000128125	12.5302	0.0000128125	12.3992
0.000013125	13.2093	0.000013125	12.5302	0.000013125	12.3992
0.0000134589	13.2093	0.0000134589	12.5302	0.0000134589	12.3992
0.00001375	13.2093	0.00001375	12.5302	0.00001375	12.3992
0.000014375	13.2093	0.000014375	12.5302	0.000014375	12.3991
0.000015	13.2092	0.000015	12.5302	0.000015	12.3991
0.000015625	13.2092	0.000015625	12.5301	0.000015625	12.3991
0.00001625	13.2092	0.00001625	12.5301	0.00001625	12.3991
0.0000168574	13.2092	0.0000168574	12.5301	0.0000168574	12.3991
0.000016875	13.2092	0.000016875	12.5301	0.000016875	12.3991
0.0000169141	13.2092	0.0000169141	12.5301	0.0000169141	12.3991
0.0000169531	13.2092	0.0000169531	12.5301	0.0000169531	12.3991
0.0000170313	13.2092	0.0000170313	12.5301	0.0000170313	12.3991
0.0000171875	13.2092	0.0000171875	12.5301	0.0000171875	12.3991
0.0000175	13.2092	0.0000175	12.5301	0.0000175	12.3991
0.000018125	13.2092	0.000018125	12.5301	0.000018125	12.399
0.00001875	13.2091	0.00001875	12.5301	0.00001875	12.399
0.000019375	13.2091	0.000019375	12.53	0.000019375	12.399
0.00002	13.2091	0.00002	12.53	0.00002	12.399
0.000020557	13.2091	0.000020557	12.53	0.000020557	12.399
0.0000211141	13.2091	0.0000211141	12.53	0.0000211141	12.399
0.000021325	13.2091	0.000021325	12.53	0.000021325	12.399
0.0000219875	13.2091	0.0000219875	12.53	0.0000219875	12.3989
0.00002265	13.209	0.00002265	12.53	0.00002265	12.3989
0.0000233125	13.209	0.0000233125	12.5299	0.0000233125	12.3989
0.000023975	13.209	0.000023975	12.5299	0.000023975	12.3989
0.0000246375	13.209	0.0000246375	12.5299	0.0000246375	12.3989
0.0000253	13.209	0.0000253	12.5299	0.0000253	12.3989
0.0000260719	13.209	0.0000260719	12.5299	0.0000260719	12.3988
0.0000268437	13.2089	0.0000268437	12.5298	0.0000268437	12.3988
0.0000276156	13.2089	0.0000276156	12.5298	0.0000276156	12.3988
0.0000283875	13.2089	0.0000283875	12.5298	0.0000283875	12.3988
0.0000291594	13.2089	0.0000291594	12.5298	0.0000291594	12.3988
0.0000299312	13.2089	0.0000299312	12.5298	0.0000299312	12.3987
0.0000307031	13.2088	0.0000307031	12.5297	0.0000307031	12.3987
0.000031475	13.2088	0.000031475	12.5297	0.000031475	12.3987
0.0000322469	13.2088	0.0000322469	12.5297	0.0000322469	12.3987
0.0000330187	13.2088	0.0000330187	12.5297	0.0000330187	12.3987
0.0000331234	13.2088	0.0000331234	12.5297	0.0000331234	12.3987
0.0000334832	13.2088	0.0000334832	12.5297	0.0000334832	12.3986
0.0000338429	13.2088	0.0000338429	12.5297	0.0000338429	12.3986
0.0000345625	13.2088	0.0000345625	12.5297	0.0000345625	12.3986
0.0000361063	13.2087	0.0000361063	12.5296	0.0000361063	12.3986
0.00003765	13.2087	0.00003765	12.5296	0.00003765	12.3985
0.0000391938	13.2086	0.0000391938	12.5295	0.0000391938	12.3985
0.0000407375	13.2086	0.0000407375	12.5295	0.0000407375	12.3985
0.0000414874	13.2086	0.0000414874	12.5295	0.0000414874	12.3985
0.0000422813	13.2086	0.0000422813	12.5295	0.0000422813	12.3984
0.000043825	13.2085	0.000043825	12.5294	0.000043825	12.3984
0.0000453688	13.2085	0.0000453688	12.5294	0.0000453688	12.3984
0.0000469125	13.2084	0.0000469125	12.5293	0.0000469125	12.3983
0.0000484563	13.2084	0.0000484563	12.5293	0.0000484563	12.3983
0.00005	13.2084	0.00005	12.5292	0.00005	12.3982
0.0000519634	13.2083	0.0000519634	12.5292	0.0000519634	12.3982
0.000053125	13.2083	0.000053125	12.5292	0.000053125	12.3981
0.0000546875	13.2083	0.0000546875	12.5291	0.0000546875	12.3981
0.00005625	13.2082	0.00005625	12.5291	0.00005625	12.3981
0.0000578125	13.2082	0.0000578125	12.529	0.0000578125	12.398
0.000059375	13.2081	0.000059375	12.529	0.000059375	12.398
0.0000609375	13.2081	0.0000609375	12.529	0.0000609375	12.398
0.0000625	13.2081	0.0000625	12.5289	0.0000625	12.3979
0.0000650847	13.208	0.0000650847	12.5289	0.0000650847	12.3979
0.000065625	13.208	0.000065625	12.5288	0.000065625	12.3978
0.0000671875	13.208	0.0000671875	12.5288	0.0000671875	12.3978
0.00006875	13.2079	0.00006875	12.5288	0.00006875	12.3978
0.000071875	13.2078	0.000071875	12.5287	0.000071875	12.3977
0.000075	13.2078	0.000075	12.5286	0.000075	12.3976
0.000078125	13.2077	0.000078125	12.5285	0.000078125	12.3975
0.00008125	13.2076	0.00008125	12.5284	0.00008125	12.3974
0.0000815193	13.2076	0.0000815193	12.5284	0.0000815193	12.3974
0.0000822332	13.2076	0.0000822332	12.5284	0.0000822332	12.3974
0.0000829472	13.2076	0.0000829472	12.5284	0.0000829472	12.3974
0.000084375	13.2075	0.000084375	12.5283	0.000084375	12.3974
0.0000875	13.2074	0.0000875	12.5283	0.0000875	12.3973
0.000090625	13.2074	0.000090625	12.5282	0.000090625	12.3972
0.00009375	13.2073	0.00009375	12.5281	0.00009375	12.3971
0.000096875	13.2072	0.000096875	12.528	0.000096875	12.3971
0.0001	13.2072	0.0001	12.5279	0.0001	12.397
0.000102104	13.2071	0.000102104	12.5279	0.000102104	12.3969
0.00010625	13.207	0.00010625	12.5278	0.00010625	12.3968
0.000109375	13.2069	0.000109375	12.5277	0.000109375	12.3967
0.0001125	13.2068	0.0001125	12.5276	0.0001125	12.3967
0.000115625	13.2068	0.000115625	12.5275	0.000115625	12.3966
0.00011875	13.2067	0.00011875	12.5274	0.00011875	12.3965
0.000121875	13.2066	0.000121875	12.5274	0.000121875	12.3964
0.000125	13.2065	0.000125	12.5273	0.000125	12.3963
0.000127886	13.2065	0.000127886	12.5272	0.000127886	12.3963
0.00013125	13.2064	0.00013125	12.5271	0.00013125	12.3962
0.000134375	13.2063	0.000134375	12.527	0.000134375	12.3961
0.0001375	13.2062	0.0001375	12.527	0.0001375	12.396
0.00014375	13.2061	0.00014375	12.5268	0.00014375	12.3959
0.00015	13.2059	0.00015	12.5266	0.00015	12.3957
0.00015625	13.2058	0.00015625	12.5265	0.00015625	12.3956
0.000160179	13.2057	0.000160179	12.5264	0.000160179	12.3955
0.0001625	13.2056	0.0001625	12.5263	0.0001625	12.3954
0.00016875	13.2055	0.00016875	12.5261	0.00016875	12.3952
0.000175	13.2053	0.000175	12.526	0.000175	12.3951
0.00018125	13.2051	0.00018125	12.5258	0.00018125	12.3949
0.0001875	13.205	0.0001875	12.5257	0.0001875	12.3948
0.00019375	13.2048	0.00019375	12.5255	0.00019375	12.3946
0.0002	13.2047	0.0002	12.5253	0.0002	12.3945
0.000200626	13.2047	0.000200626	12.5253	0.000200626	12.3944
0.000202813	13.2046	0.000202813	12.5253	0.000202813	12.3944
0.000205	13.2046	0.000205	12.5252	0.000205	12.3943
0.000209375	13.2045	0.000209375	12.5251	0.000209375	12.3942
0.00021875	13.2042	0.00021875	12.5249	0.00021875	12.394
0.000228125	13.204	0.000228125	12.5246	0.000228125	12.3938
0.0002375	13.2038	0.0002375	12.5244	0.0002375	12.3935
0.000246875	13.2035	0.000246875	12.5241	0.000246875	12.3933
0.000251286	13.2034	0.000251286	12.524	0.000251286	12.3932
0.00025625	13.2033	0.00025625	12.5239	0.00025625	12.393
0.000265625	13.2031	0.000265625	12.5236	0.000265625	12.3928
0.000275	13.2028	0.000275	12.5234	0.000275	12.3926
0.000284375	13.2026	0.000284375	12.5231	0.000284375	12.3923
0.00029375	13.2024	0.00029375	12.5229	0.00029375	12.3921
0.000303125	13.2022	0.000303125	12.5227	0.000303125	12.3919
0.0003125	13.2019	0.0003125	12.5224	0.0003125	12.3916
0.000314739	13.2019	0.000314739	12.5223	0.000314739	12.3916
0.000322994	13.2017	0.000322994	12.5221	0.000322994	12.3914
0.00033125	13.2015	0.00033125	12.5219	0.00033125	12.3912
0.000340625	13.2012	0.000340625	12.5217	0.000340625	12.3909
0.00035	13.201	0.00035	12.5214	0.00035	12.3907
0.000359375	13.2008	0.000359375	12.5212	0.000359375	12.3904
0.00036875	13.2005	0.00036875	12.5209	0.00036875	12.3902
0.000378125	13.2003	0.000378125	12.5207	0.000378125	12.39
0.0003875	13.2001	0.0003875	12.5205	0.0003875	12.3897
0.000394213	13.1999	0.000394213	12.5203	0.000394213	12.3896
0.00040625	13.1996	0.00040625	12.52	0.00040625	12.3893
0.000425	13.1992	0.000425	12.5195	0.000425	12.3888
0.00044375	13.1987	0.00044375	12.519	0.00044375	12.3883
