X_Result	Y_Result	ErrorXhigh_Result	ErrorXlow_Result	ErrorYhigh_Result	ErrorYlow_Result	X_Uncertainty	Y_ExpStat	Y_SimStat	Y_BkgSys	Y_CutEffSys	Y_FanoSys	Y_NeutronXsecSys
4.23425	0.142535	0.003305	0.003305	0.0198001	0.0206688	4.23425	0.00771744	0.0078117	0.0157482	0.0162655	0.016789	0.020758
4.24087	0.142693	0.003305	0.003305	0.0198276	0.0206959	4.24087	0.00772997	0.00782441	0.0157736	0.0162916	0.0168148	0.0207849
4.24749	0.142852	0.003305	0.003305	0.019855	0.0207231	4.24749	0.00774252	0.00783712	0.015799	0.0163176	0.0168405	0.0208119
4.2541	0.14301	0.003305	0.003305	0.0198825	0.0207502	4.2541	0.00775506	0.00784984	0.0158244	0.0163437	0.0168663	0.0208389
4.26072	0.143168	0.003305	0.003305	0.0199099	0.0207773	4.26072	0.00776761	0.00786257	0.0158497	0.0163698	0.0168921	0.0208659
4.26734	0.143327	0.003305	0.003305	0.0199374	0.0208044	4.26734	0.00778017	0.0078753	0.0158751	0.0163958	0.0169178	0.0208929
4.27395	0.143485	0.003305	0.003305	0.0199648	0.0208315	4.27395	0.00779273	0.00788803	0.0159005	0.0164219	0.0169436	0.0209199
4.28057	0.143643	0.003305	0.003305	0.0199923	0.0208586	4.28057	0.0078053	0.00790078	0.0159258	0.016448	0.0169694	0.0209469
4.28719	0.143801	0.003305	0.003305	0.0200197	0.0208858	4.28719	0.00781787	0.00791353	0.0159512	0.016474	0.0169951	0.0209739
4.2938	0.143959	0.003305	0.003305	0.0200472	0.0209129	4.2938	0.00783045	0.00792628	0.0159765	0.0165	0.0170208	0.0210009
4.30042	0.144117	0.003305	0.003305	0.0200747	0.02094	4.30042	0.00784303	0.00793904	0.0160019	0.0165261	0.0170466	0.0210278
4.30704	0.144275	0.003305	0.003305	0.0201021	0.0209671	4.30704	0.00785562	0.0079518	0.0160272	0.0165521	0.0170723	0.0210548
4.31365	0.144433	0.003305	0.003305	0.0201296	0.0209943	4.31365	0.00786821	0.00796457	0.0160525	0.0165781	0.0170981	0.0210818
4.32027	0.144591	0.003305	0.003305	0.020157	0.0210214	4.32027	0.00788081	0.00797735	0.0160779	0.0166042	0.0171238	0.0211088
4.32689	0.144749	0.003305	0.003305	0.0201845	0.0210485	4.32689	0.00789341	0.00799013	0.0161032	0.0166302	0.0171495	0.0211359
4.3335	0.144907	0.003305	0.003305	0.020212	0.0210756	4.3335	0.00790601	0.00800292	0.0161285	0.0166562	0.0171752	0.0211629
4.34012	0.145065	0.003305	0.003305	0.0202394	0.0211028	4.34012	0.00791862	0.00801571	0.0161538	0.0166822	0.0172009	0.0211899
4.34674	0.145223	0.003305	0.003305	0.0202669	0.0211299	4.34674	0.00793123	0.00802851	0.0161791	0.0167082	0.0172266	0.0212169
4.35335	0.145381	0.003305	0.003305	0.0202944	0.021157	4.35335	0.00794385	0.00804131	0.0162044	0.0167342	0.0172524	0.0212439
4.35997	0.145539	0.003305	0.003305	0.0203218	0.0211842	4.35997	0.00795648	0.00805411	0.0162297	0.0167602	0.0172781	0.0212709
4.36659	0.145696	0.003305	0.003305	0.0203493	0.0212113	4.36659	0.0079691	0.00806693	0.016255	0.0167862	0.0173037	0.0212979
4.3732	0.145854	0.003305	0.003305	0.0203768	0.0212384	4.3732	0.00798173	0.00807974	0.0162803	0.0168121	0.0173294	0.0213249
4.37982	0.146012	0.003305	0.003305	0.0204042	0.0212656	4.37982	0.00799437	0.00809257	0.0163056	0.0168381	0.0173551	0.0213519
4.38644	0.14617	0.003305	0.003305	0.0204317	0.0212927	4.38644	0.00800701	0.00810539	0.0163308	0.0168641	0.0173808	0.0213789
4.39305	0.146327	0.003305	0.003305	0.0204591	0.0213198	4.39305	0.00801965	0.00811822	0.0163561	0.01689	0.0174065	0.0214059
4.39967	0.146485	0.003305	0.003305	0.0204866	0.021347	4.39967	0.00803229	0.00813106	0.0163814	0.016916	0.0174321	0.0214329
4.40629	0.146643	0.003305	0.003305	0.0205141	0.0213741	4.40629	0.00804495	0.0081439	0.0164066	0.0169419	0.0174578	0.02146
4.4129	0.1468	0.003305	0.003305	0.0205415	0.0214012	4.4129	0.0080576	0.00815674	0.0164319	0.0169679	0.0174835	0.021487
4.41952	0.146958	0.003305	0.003305	0.020569	0.0214284	4.41952	0.00807026	0.00816959	0.0164571	0.0169938	0.0175091	0.021514
4.42614	0.147115	0.003305	0.003305	0.0205964	0.0214555	4.42614	0.00808292	0.00818245	0.0164823	0.0170197	0.0175348	0.021541
4.43275	0.147273	0.003305	0.003305	0.0206239	0.0214826	4.43275	0.00809559	0.00819531	0.0165076	0.0170457	0.0175604	0.021568
4.43937	0.14743	0.003305	0.003305	0.0206514	0.0215097	4.43937	0.00810825	0.00820817	0.0165328	0.0170716	0.0175861	0.021595
4.44599	0.147588	0.003305	0.003305	0.0206788	0.0215369	4.44599	0.00812093	0.00822103	0.016558	0.0170975	0.0176117	0.021622
4.4526	0.147745	0.003305	0.003305	0.0207063	0.021564	4.4526	0.0081336	0.0082339	0.0165832	0.0171234	0.0176373	0.0216491
4.45922	0.147902	0.003305	0.003305	0.0207337	0.0215911	4.45922	0.00814628	0.00824678	0.0166084	0.0171493	0.0176629	0.0216761
4.46584	0.14806	0.003305	0.003305	0.0207612	0.0216183	4.46584	0.00815897	0.00825966	0.0166336	0.0171752	0.0176886	0.0217031
4.47245	0.148217	0.003305	0.003305	0.0207886	0.0216454	4.47245	0.00817165	0.00827254	0.0166588	0.0172011	0.0177142	0.0217301
4.47907	0.148374	0.003305	0.003305	0.0208161	0.0216725	4.47907	0.00818434	0.00828543	0.016684	0.017227	0.0177398	0.0217571
4.48569	0.148531	0.003305	0.003305	0.0208436	0.0216997	4.48569	0.00819703	0.00829832	0.0167092	0.0172529	0.0177654	0.0217841
4.4923	0.148689	0.003305	0.003305	0.020871	0.0217268	4.4923	0.00820973	0.00831121	0.0167344	0.0172787	0.017791	0.0218112
4.49892	0.148846	0.003305	0.003305	0.0208985	0.0217539	4.49892	0.00822243	0.00832411	0.0167595	0.0173046	0.0178166	0.0218382
4.50554	0.149003	0.003305	0.003305	0.0209259	0.021781	4.50554	0.00823513	0.00833701	0.0167847	0.0173304	0.0178422	0.0218652
4.51215	0.14916	0.003305	0.003305	0.0209533	0.0218082	4.51215	0.00824784	0.00834992	0.0168099	0.0173563	0.0178677	0.0218922
4.51877	0.149317	0.003305	0.003305	0.0209808	0.0218353	4.51877	0.00826055	0.00836283	0.016835	0.0173821	0.0178933	0.0219192
4.52539	0.149474	0.003305	0.003305	0.0210082	0.0218624	4.52539	0.00827326	0.00837574	0.0168601	0.017408	0.0179189	0.0219462
4.532	0.149631	0.003305	0.003305	0.0210357	0.0218895	4.532	0.00828597	0.00838866	0.0168853	0.0174338	0.0179444	0.0219732
4.53862	0.149788	0.003305	0.003305	0.0210631	0.0219166	4.53862	0.00829869	0.00840158	0.0169104	0.0174596	0.01797	0.0220002
4.54524	0.149945	0.003305	0.003305	0.0210906	0.0219438	4.54524	0.00831141	0.0084145	0.0169355	0.0174854	0.0179955	0.0220272
4.55185	0.150102	0.003305	0.003305	0.021118	0.0219709	4.55185	0.00832413	0.00842743	0.0169607	0.0175113	0.0180211	0.0220543
4.55847	0.150259	0.003305	0.003305	0.0211454	0.021998	4.55847	0.00833685	0.00844036	0.0169858	0.0175371	0.0180466	0.0220813
4.56508	0.150416	0.003305	0.003305	0.0211729	0.0220251	4.56508	0.00834958	0.00845329	0.0170109	0.0175629	0.0180721	0.0221083
4.5717	0.150573	0.003305	0.003305	0.0212003	0.0220522	4.5717	0.00836231	0.00846623	0.017036	0.0175887	0.0180977	0.0221353
4.57832	0.15073	0.003305	0.003305	0.0212277	0.0220793	4.57832	0.00837504	0.00847917	0.0170611	0.0176144	0.0181232	0.0221623
4.58493	0.150887	0.003305	0.003305	0.0212551	0.0221064	4.58493	0.00838778	0.00849211	0.0170861	0.0176402	0.0181487	0.0221893
4.59155	0.151043	0.003305	0.003305	0.0212826	0.0221336	4.59155	0.00840051	0.00850505	0.0171112	0.017666	0.0181742	0.0222163
4.59817	0.1512	0.003305	0.003305	0.02131	0.0221607	4.59817	0.00841325	0.008518	0.0171363	0.0176918	0.0181997	0.0222433
4.60478	0.151357	0.003305	0.003305	0.0213374	0.0221878	4.60478	0.008426	0.00853095	0.0171614	0.0177175	0.0182252	0.0222703
4.6114	0.151513	0.003305	0.003305	0.0213648	0.0222149	4.6114	0.00843874	0.00854391	0.0171864	0.0177433	0.0182507	0.0222973
4.61802	0.15167	0.003305	0.003305	0.0213923	0.022242	4.61802	0.00845149	0.00855687	0.0172115	0.017769	0.0182762	0.0223243
4.62463	0.151827	0.003305	0.003305	0.0214197	0.0222691	4.62463	0.00846424	0.00856983	0.0172365	0.0177947	0.0183016	0.0223513
4.63125	0.151983	0.003305	0.003305	0.0214471	0.0222962	4.63125	0.00847699	0.00858279	0.0172615	0.0178205	0.0183271	0.0223783
4.63787	0.15214	0.003305	0.003305	0.0214745	0.0223233	4.63787	0.00848974	0.00859575	0.0172866	0.0178462	0.0183526	0.0224053
4.64448	0.152296	0.003305	0.003305	0.0215019	0.0223503	4.64448	0.0085025	0.00860872	0.0173116	0.0178719	0.018378	0.0224322
4.6511	0.152453	0.003305	0.003305	0.0215293	0.0223774	4.6511	0.00851525	0.00862169	0.0173366	0.0178976	0.0184035	0.0224592
4.65772	0.152609	0.003305	0.003305	0.0215567	0.0224045	4.65772	0.00852801	0.00863466	0.0173616	0.0179233	0.0184289	0.0224862
4.66433	0.152766	0.003305	0.003305	0.0215841	0.0224316	4.66433	0.00854077	0.00864764	0.0173866	0.017949	0.0184544	0.0225132
4.67095	0.152922	0.003305	0.003305	0.0216115	0.0224587	4.67095	0.00855353	0.00866062	0.0174116	0.0179747	0.0184798	0.0225402
4.67757	0.153079	0.003305	0.003305	0.0216389	0.0224858	4.67757	0.0085663	0.0086736	0.0174366	0.0180004	0.0185052	0.0225672
4.68418	0.153235	0.003305	0.003305	0.0216663	0.0225129	4.68418	0.00857907	0.00868658	0.0174616	0.018026	0.0185306	0.0225941
4.6908	0.153391	0.003305	0.003305	0.0216937	0.0225399	4.6908	0.00859183	0.00869957	0.0174865	0.0180517	0.018556	0.0226211
4.69742	0.153548	0.003305	0.003305	0.021721	0.022567	4.69742	0.0086046	0.00871255	0.0175115	0.0180774	0.0185814	0.0226481
4.70403	0.153704	0.003305	0.003305	0.0217484	0.0225941	4.70403	0.00861738	0.00872554	0.0175365	0.018103	0.0186068	0.0226751
4.71065	0.15386	0.003305	0.003305	0.0217758	0.0226211	4.71065	0.00863015	0.00873853	0.0175614	0.0181287	0.0186322	0.022702
4.71727	0.154016	0.003305	0.003305	0.0218032	0.0226482	4.71727	0.00864292	0.00875153	0.0175863	0.0181543	0.0186576	0.022729
4.72388	0.154172	0.003305	0.003305	0.0218305	0.0226753	4.72388	0.0086557	0.00876452	0.0176113	0.0181799	0.018683	0.022756
4.7305	0.154328	0.003305	0.003305	0.0218579	0.0227023	4.7305	0.00866848	0.00877752	0.0176362	0.0182055	0.0187084	0.0227829
4.73712	0.154485	0.003305	0.003305	0.0218853	0.0227294	4.73712	0.00868126	0.00879052	0.0176611	0.0182312	0.0187337	0.0228099
4.74373	0.154641	0.003305	0.003305	0.0219126	0.0227564	4.74373	0.00869404	0.00880352	0.017686	0.0182568	0.0187591	0.0228369
4.75035	0.154797	0.003305	0.003305	0.02194	0.0227835	4.75035	0.00870682	0.00881652	0.0177109	0.0182824	0.0187844	0.0228638
4.75697	0.154953	0.003305	0.003305	0.0219673	0.0228105	4.75697	0.0087196	0.00882953	0.0177358	0.0183079	0.0188098	0.0228908
4.76358	0.155109	0.003305	0.003305	0.0219947	0.0228376	4.76358	0.00873239	0.00884253	0.0177607	0.0183335	0.0188351	0.0229177
4.7702	0.155265	0.003305	0.003305	0.022022	0.0228646	4.7702	0.00874517	0.00885554	0.0177856	0.0183591	0.0188604	0.0229447
4.77682	0.155421	0.003305	0.003305	0.0220494	0.0228917	4.77682	0.00875796	0.00886855	0.0178105	0.0183847	0.0188857	0.0229716
4.78343	0.155576	0.003305	0.003305	0.0220767	0.0229187	4.78343	0.00877075	0.00888156	0.0178353	0.0184102	0.0189111	0.0229985
4.79005	0.155732	0.003305	0.003305	0.0221041	0.0229457	4.79005	0.00878353	0.00889458	0.0178602	0.0184358	0.0189364	0.0230255
4.79667	0.155888	0.003305	0.003305	0.0221314	0.0229728	4.79667	0.00879632	0.00890759	0.0178851	0.0184613	0.0189617	0.0230524
4.80328	0.156044	0.003305	0.003305	0.0221587	0.0229998	4.80328	0.00880912	0.00892061	0.0179099	0.0184868	0.0189869	0.0230794
4.8099	0.1562	0.003305	0.003305	0.0221861	0.0230268	4.8099	0.00882191	0.00893363	0.0179347	0.0185124	0.0190122	0.0231063
4.81652	0.156355	0.003305	0.003305	0.0222134	0.0230538	4.81652	0.0088347	0.00894665	0.0179596	0.0185379	0.0190375	0.0231332
4.82313	0.156511	0.003305	0.003305	0.0222407	0.0230808	4.82313	0.00884749	0.00895967	0.0179844	0.0185634	0.0190628	0.0231601
4.82975	0.156667	0.003305	0.003305	0.022268	0.0231079	4.82975	0.00886029	0.00897269	0.0180092	0.0185889	0.019088	0.0231871
4.83637	0.156822	0.003305	0.003305	0.0222953	0.0231349	4.83637	0.00887309	0.00898571	0.018034	0.0186144	0.0191133	0.023214
4.84298	0.156978	0.003305	0.003305	0.0223226	0.0231619	4.84298	0.00888588	0.00899874	0.0180588	0.0186399	0.0191385	0.0232409
4.8496	0.157134	0.003305	0.003305	0.0223499	0.0231889	4.8496	0.00889868	0.00901176	0.0180836	0.0186654	0.0191638	0.0232678
4.85622	0.157289	0.003305	0.003305	0.0223772	0.0232159	4.85622	0.00891148	0.00902479	0.0181084	0.0186908	0.019189	0.0232947
4.86283	0.157445	0.003305	0.003305	0.0224045	0.0232429	4.86283	0.00892427	0.00903782	0.0181331	0.0187163	0.0192142	0.0233216
4.86945	0.1576	0.003305	0.003305	0.0224318	0.0232699	4.86945	0.00893707	0.00905085	0.0181579	0.0187418	0.0192394	0.0233485
4.87607	0.157756	0.003305	0.003305	0.0224591	0.0232968	4.87607	0.00894987	0.00906388	0.0181826	0.0187672	0.0192647	0.0233754
4.88268	0.157911	0.003305	0.003305	0.0224864	0.0233238	4.88268	0.00896267	0.00907691	0.0182074	0.0187926	0.0192899	0.0234023
4.8893	0.158067	0.003305	0.003305	0.0225136	0.0233508	4.8893	0.00897548	0.00908994	0.0182321	0.0188181	0.019315	0.0234292
4.89592	0.158222	0.003305	0.003305	0.0225409	0.0233778	4.89592	0.00898828	0.00910298	0.0182569	0.0188435	0.0193402	0.0234561
4.90253	0.158377	0.003305	0.003305	0.0225682	0.0234047	4.90253	0.00900108	0.00911601	0.0182816	0.0188689	0.0193654	0.023483
4.90915	0.158533	0.003305	0.003305	0.0225954	0.0234317	4.90915	0.00901388	0.00912904	0.0183063	0.0188943	0.0193906	0.0235098
4.91577	0.158688	0.003305	0.003305	0.0226227	0.0234587	4.91577	0.00902668	0.00914208	0.018331	0.0189197	0.0194157	0.0235367
4.92238	0.158843	0.003305	0.003305	0.0226499	0.0234856	4.92238	0.00903949	0.00915512	0.0183557	0.0189451	0.0194409	0.0235636
4.929	0.158998	0.003305	0.003305	0.0226772	0.0235126	4.929	0.00905229	0.00916815	0.0183804	0.0189705	0.019466	0.0235904
4.93562	0.159154	0.003305	0.003305	0.0227044	0.0235395	4.93562	0.00906509	0.00918119	0.0184051	0.0189959	0.0194912	0.0236173
4.94223	0.159309	0.003305	0.003305	0.0227317	0.0235665	4.94223	0.0090779	0.00919423	0.0184298	0.0190212	0.0195163	0.0236442
4.94885	0.159464	0.003305	0.003305	0.0227589	0.0235934	4.94885	0.0090907	0.00920727	0.0184544	0.0190466	0.0195414	0.023671
4.95547	0.159619	0.003305	0.003305	0.0227861	0.0236203	4.95547	0.0091035	0.00922031	0.0184791	0.0190719	0.0195666	0.0236979
4.96208	0.159774	0.003305	0.003305	0.0228134	0.0236473	4.96208	0.00911631	0.00923335	0.0185037	0.0190973	0.0195917	0.0237247
4.9687	0.159929	0.003305	0.003305	0.0228406	0.0236742	4.9687	0.00912911	0.00924639	0.0185284	0.0191226	0.0196168	0.0237516
4.97532	0.160084	0.003305	0.003305	0.0228678	0.0237011	4.97532	0.00914192	0.00925943	0.018553	0.0191479	0.0196419	0.0237784
4.98193	0.160239	0.003305	0.003305	0.022895	0.023728	4.98193	0.00915472	0.00927247	0.0185776	0.0191732	0.0196669	0.0238052
4.98855	0.160394	0.003305	0.003305	0.0229222	0.023755	4.98855	0.00916753	0.00928552	0.0186022	0.0191985	0.019692	0.0238321
4.99517	0.160549	0.003305	0.003305	0.0229494	0.0237819	4.99517	0.00918033	0.00929856	0.0186268	0.0192238	0.0197171	0.0238589
5.00178	0.160704	0.003305	0.003305	0.0229766	0.0238088	5.00178	0.00919313	0.0093116	0.0186514	0.0192491	0.0197421	0.0238857
5.0084	0.160859	0.003305	0.003305	0.0230038	0.0238357	5.0084	0.00920594	0.00932464	0.018676	0.0192744	0.0197672	0.0239125
5.01502	0.161013	0.003305	0.003305	0.023031	0.0238626	5.01502	0.00921874	0.00933769	0.0187006	0.0192997	0.0197922	0.0239393
5.02163	0.161168	0.003305	0.003305	0.0230581	0.0238894	5.02163	0.00923155	0.00935073	0.0187252	0.0193249	0.0198173	0.0239661
5.02825	0.161323	0.003305	0.003305	0.0230853	0.0239163	5.02825	0.00924435	0.00936377	0.0187497	0.0193502	0.0198423	0.0239929
5.03486	0.161478	0.003305	0.003305	0.0231125	0.0239432	5.03486	0.00925715	0.00937682	0.0187743	0.0193754	0.0198673	0.0240197
5.04148	0.161632	0.003305	0.003305	0.0231396	0.0239701	5.04148	0.00926996	0.00938986	0.0187988	0.0194007	0.0198923	0.0240465
5.0481	0.161787	0.003305	0.003305	0.0231668	0.023997	5.0481	0.00928276	0.00940291	0.0188234	0.0194259	0.0199173	0.0240733
5.05471	0.161942	0.003305	0.003305	0.0231939	0.0240238	5.05471	0.00929556	0.00941595	0.0188479	0.0194511	0.0199423	0.0241001
5.06133	0.162096	0.003305	0.003305	0.0232211	0.0240507	5.06133	0.00930836	0.009429	0.0188724	0.0194763	0.0199673	0.0241269
5.06795	0.162251	0.003305	0.003305	0.0232482	0.0240775	5.06795	0.00932117	0.00944204	0.0188969	0.0195015	0.0199923	0.0241537
5.07456	0.162405	0.003305	0.003305	0.0232754	0.0241044	5.07456	0.00933397	0.00945508	0.0189215	0.0195267	0.0200173	0.0241804
5.08118	0.16256	0.003305	0.003305	0.0233025	0.0241312	5.08118	0.00934677	0.00946813	0.0189459	0.0195519	0.0200422	0.0242072
5.0878	0.162714	0.003305	0.003305	0.0233296	0.0241581	5.0878	0.00935957	0.00948117	0.0189704	0.019577	0.0200672	0.024234
5.09441	0.162869	0.003305	0.003305	0.0233567	0.0241849	5.09441	0.00937237	0.00949421	0.0189949	0.0196022	0.0200921	0.0242607
5.10103	0.163023	0.003305	0.003305	0.0233838	0.0242117	5.10103	0.00938517	0.00950726	0.0190194	0.0196274	0.020117	0.0242875
5.10765	0.163178	0.003305	0.003305	0.0234109	0.0242385	5.10765	0.00939797	0.0095203	0.0190438	0.0196525	0.020142	0.0243142
5.11426	0.163332	0.003305	0.003305	0.023438	0.0242654	5.11426	0.00941076	0.00953334	0.0190683	0.0196777	0.0201669	0.0243409
5.12088	0.163486	0.003305	0.003305	0.0234651	0.0242922	5.12088	0.00942356	0.00954639	0.0190927	0.0197028	0.0201918	0.0243677
5.1275	0.163641	0.003305	0.003305	0.0234922	0.024319	5.1275	0.00943636	0.00955943	0.0191172	0.0197279	0.0202167	0.0243944
5.13411	0.163795	0.003305	0.003305	0.0235193	0.0243458	5.13411	0.00944915	0.00957247	0.0191416	0.019753	0.0202416	0.0244211
5.14073	0.163949	0.003305	0.003305	0.0235464	0.0243726	5.14073	0.00946195	0.00958551	0.019166	0.0197781	0.0202665	0.0244479
5.14735	0.164103	0.003305	0.003305	0.0235735	0.0243994	5.14735	0.00947474	0.00959855	0.0191904	0.0198032	0.0202914	0.0244746
5.15396	0.164258	0.003305	0.003305	0.0236005	0.0244261	5.15396	0.00948754	0.00961159	0.0192148	0.0198283	0.0203162	0.0245013
5.16058	0.164412	0.003305	0.003305	0.0236276	0.0244529	5.16058	0.00950033	0.00962463	0.0192392	0.0198534	0.0203411	0.024528
5.1672	0.164566	0.003305	0.003305	0.0236546	0.0244797	5.1672	0.00951312	0.00963767	0.0192636	0.0198784	0.0203659	0.0245547
5.17381	0.16472	0.003305	0.003305	0.0236817	0.0245065	5.17381	0.00952591	0.00965071	0.0192879	0.0199035	0.0203908	0.0245814
5.18043	0.164874	0.003305	0.003305	0.0237087	0.0245332	5.18043	0.0095387	0.00966375	0.0193123	0.0199285	0.0204156	0.0246081
5.18705	0.165028	0.003305	0.003305	0.0237357	0.02456	5.18705	0.00955149	0.00967679	0.0193366	0.0199536	0.0204404	0.0246347
5.19366	0.165182	0.003305	0.003305	0.0237628	0.0245867	5.19366	0.00956428	0.00968983	0.019361	0.0199786	0.0204652	0.0246614
5.20028	0.165336	0.003305	0.003305	0.0237898	0.0246135	5.20028	0.00957707	0.00970286	0.0193853	0.0200036	0.02049	0.0246881
5.2069	0.16549	0.003305	0.003305	0.0238168	0.0246402	5.2069	0.00958985	0.0097159	0.0194096	0.0200286	0.0205148	0.0247147
5.21351	0.165644	0.003305	0.003305	0.0238438	0.0246669	5.21351	0.00960264	0.00972893	0.019434	0.0200536	0.0205396	0.0247414
5.22013	0.165798	0.003305	0.003305	0.0238708	0.0246937	5.22013	0.00961542	0.00974197	0.0194583	0.0200786	0.0205644	0.0247681
5.22675	0.165952	0.003305	0.003305	0.0238978	0.0247204	5.22675	0.0096282	0.009755	0.0194826	0.0201036	0.0205892	0.0247947
5.23336	0.166105	0.003305	0.003305	0.0239248	0.0247471	5.23336	0.00964099	0.00976803	0.0195068	0.0201285	0.0206139	0.0248213
5.23998	0.166259	0.003305	0.003305	0.0239518	0.0247738	5.23998	0.00965377	0.00978107	0.0195311	0.0201535	0.0206387	0.024848
5.2466	0.166413	0.003305	0.003305	0.0239787	0.0248005	5.2466	0.00966655	0.0097941	0.0195554	0.0201785	0.0206634	0.0248746
5.25321	0.166567	0.003305	0.003305	0.0240057	0.0248272	5.25321	0.00967932	0.00980713	0.0195797	0.0202034	0.0206882	0.0249012
5.25983	0.16672	0.003305	0.003305	0.0240327	0.0248539	5.25983	0.0096921	0.00982016	0.0196039	0.0202283	0.0207129	0.0249278
5.26645	0.166874	0.003305	0.003305	0.0240596	0.0248806	5.26645	0.00970488	0.00983318	0.0196281	0.0202533	0.0207376	0.0249545
5.27306	0.167028	0.003305	0.003305	0.0240866	0.0249073	5.27306	0.00971765	0.00984621	0.0196524	0.0202782	0.0207623	0.0249811
5.27968	0.167181	0.003305	0.003305	0.0241135	0.0249339	5.27968	0.00973042	0.00985924	0.0196766	0.0203031	0.020787	0.0250077
5.2863	0.167335	0.003305	0.003305	0.0241405	0.0249606	5.2863	0.0097432	0.00987226	0.0197008	0.020328	0.0208117	0.0250343
5.29291	0.167488	0.003305	0.003305	0.0241674	0.0249872	5.29291	0.00975597	0.00988529	0.019725	0.0203529	0.0208364	0.0250608
5.29953	0.167642	0.003305	0.003305	0.0241943	0.0250139	5.29953	0.00976873	0.00989831	0.0197492	0.0203777	0.0208611	0.0250874
5.30615	0.167795	0.003305	0.003305	0.0242212	0.0250405	5.30615	0.0097815	0.00991133	0.0197734	0.0204026	0.0208857	0.025114
5.31276	0.167949	0.003305	0.003305	0.0242481	0.0250672	5.31276	0.00979427	0.00992435	0.0197976	0.0204275	0.0209104	0.0251406
5.31938	0.168102	0.003305	0.003305	0.024275	0.0250938	5.31938	0.00980703	0.00993737	0.0198217	0.0204523	0.020935	0.0251671
5.326	0.168255	0.003305	0.003305	0.0243019	0.0251204	5.326	0.0098198	0.00995039	0.0198459	0.0204771	0.0209597	0.0251937
5.33261	0.168409	0.003305	0.003305	0.0243288	0.0251471	5.33261	0.00983256	0.0099634	0.01987	0.020502	0.0209843	0.0252202
5.33923	0.168562	0.003305	0.003305	0.0243557	0.0251737	5.33923	0.00984532	0.00997642	0.0198942	0.0205268	0.0210089	0.0252468
5.34585	0.168715	0.003305	0.003305	0.0243826	0.0252003	5.34585	0.00985807	0.00998943	0.0199183	0.0205516	0.0210335	0.0252733
5.35246	0.168869	0.003305	0.003305	0.0244094	0.0252269	5.35246	0.00987083	0.0100024	0.0199424	0.0205764	0.0210581	0.0252999
5.35908	0.169022	0.003305	0.003305	0.0244363	0.0252535	5.35908	0.00988359	0.0100155	0.0199665	0.0206012	0.0210827	0.0253264
5.3657	0.169175	0.003305	0.003305	0.0244631	0.0252801	5.3657	0.00989634	0.0100285	0.0199906	0.020626	0.0211073	0.0253529
5.37231	0.169328	0.003305	0.003305	0.02449	0.0253066	5.37231	0.00990909	0.0100415	0.0200147	0.0206507	0.0211318	0.0253794
5.37893	0.169481	0.003305	0.003305	0.0245168	0.0253332	5.37893	0.00992184	0.0100545	0.0200388	0.0206755	0.0211564	0.0254059
5.38555	0.169634	0.003305	0.003305	0.0245437	0.0253598	5.38555	0.00993459	0.0100675	0.0200629	0.0207002	0.021181	0.0254324
5.39216	0.169787	0.003305	0.003305	0.0245705	0.0253863	5.39216	0.00994733	0.0100805	0.0200869	0.020725	0.0212055	0.0254589
5.39878	0.16994	0.003305	0.003305	0.0245973	0.0254129	5.39878	0.00996008	0.0100935	0.020111	0.0207497	0.02123	0.0254854
5.4054	0.170093	0.003305	0.003305	0.0246241	0.0254394	5.4054	0.00997282	0.0101065	0.020135	0.0207744	0.0212546	0.0255119
5.41201	0.170246	0.003305	0.003305	0.0246509	0.025466	5.41201	0.00998556	0.0101195	0.0201591	0.0207992	0.0212791	0.0255383
5.41863	0.170399	0.003305	0.003305	0.0246777	0.0254925	5.41863	0.0099983	0.0101325	0.0201831	0.0208239	0.0213036	0.0255648
5.42525	0.170552	0.003305	0.003305	0.0247045	0.025519	5.42525	0.010011	0.0101455	0.0202071	0.0208485	0.0213281	0.0255913
5.43186	0.170705	0.003305	0.003305	0.0247313	0.0255455	5.43186	0.0100238	0.0101585	0.0202311	0.0208732	0.0213525	0.0256177
5.43848	0.170858	0.003305	0.003305	0.024758	0.025572	5.43848	0.0100365	0.0101715	0.0202551	0.0208979	0.021377	0.0256442
5.4451	0.171011	0.003305	0.003305	0.0247848	0.0255985	5.4451	0.0100492	0.0101845	0.0202791	0.0209226	0.0214015	0.0256706
5.45171	0.171164	0.003305	0.003305	0.0248115	0.025625	5.45171	0.010062	0.0101975	0.020303	0.0209472	0.0214259	0.025697
5.45833	0.171316	0.003305	0.003305	0.0248383	0.0256515	5.45833	0.0100747	0.0102104	0.020327	0.0209718	0.0214504	0.0257235
5.46494	0.171469	0.003305	0.003305	0.024865	0.025678	5.46494	0.0100874	0.0102234	0.020351	0.0209965	0.0214748	0.0257499
5.47156	0.171622	0.003305	0.003305	0.0248918	0.0257045	5.47156	0.0101001	0.0102364	0.0203749	0.0210211	0.0214993	0.0257763
5.47818	0.171774	0.003305	0.003305	0.0249185	0.0257309	5.47818	0.0101129	0.0102494	0.0203988	0.0210457	0.0215237	0.0258027
5.48479	0.171927	0.003305	0.003305	0.0249452	0.0257574	5.48479	0.0101256	0.0102624	0.0204228	0.0210703	0.0215481	0.0258291
5.49141	0.17208	0.003305	0.003305	0.0249719	0.0257839	5.49141	0.0101383	0.0102753	0.0204467	0.0210949	0.0215725	0.0258555
