X_Sb70V	Y_Sb70V	ErrorX_Sb70V	ErrorY_Sb70V	X_Sb70Vmodel	Y_Sb70VCompton	Y_Sb70VEC	Y_Sb70VBkgmodel	X_Y70V	Y_Y70V	ErrorX_Y70V	ErrorY_Y70V	X_Y70VModel	Y_Y70VCompton	Y_Y70VEC	Y_Y70VBkgmodel	X_Y25V	Y_Y25V	ErrorX_Y25V	ErrorY_Y25V	X_Y25VModel	Y_Y25VCompton	Y_Y25VEC	Y_Y25VBkgmodel
				320.469	329.468	0	337.95					327.852	497.988	0	528.966					221.466	1018.17	0	978.371
				320.507	329.468	0	337.946					327.891	497.988	0	528.975					221.492	1018.17	0	978.369
				320.546	329.468	0	337.943					327.93	497.988	0	528.984					221.519	1018.17	0	978.366
				320.584	329.468	0	337.94					327.969	497.988	0	528.993					221.545	1018.17	0	978.363
				320.623	329.468	0	337.937					328.009	497.988	0	529.002					221.572	1018.17	0	978.361
				320.662	329.468	0	337.933					328.048	497.988	0	529.012					221.598	1018.17	0	978.358
				320.7	329.468	0	337.93					328.087	497.988	0	529.021					221.625	1018.17	0	978.356
				320.739	329.468	0	337.927					328.127	497.988	0	529.03					221.651	1018.17	0	978.353
				320.778	329.468	0	337.923					328.166	497.988	0	529.039					221.678	1018.17	0	978.35
				320.816	329.468	0	337.92					328.205	497.988	0	529.048					221.705	1018.17	0	978.348
				320.855	329.468	0	337.916					328.245	497.988	0	529.057					221.731	1018.17	0	978.345
				320.893	329.468	0	337.913					328.284	497.988	0	529.066					221.758	1018.17	0	978.342
				320.932	329.468	0	337.909					328.323	497.988	0	529.075					221.784	1018.17	0	978.34
				320.971	329.468	0	337.906					328.363	497.988	0	529.084					221.811	1018.17	0	978.337
				321.009	329.468	0	337.902					328.402	497.988	0	529.093					221.837	1018.17	0	978.334
				321.048	329.468	0	337.899					328.441	497.988	0	529.102					221.864	1018.17	0	978.332
				321.087	329.468	0	337.895					328.481	497.988	0	529.111					221.89	1018.17	0	978.329
				321.125	329.468	0	337.892					328.52	497.988	0	529.12					221.917	1018.17	0	978.326
				321.164	329.468	0	337.888					328.559	497.988	0	529.129					221.943	1018.17	0	978.324
				321.202	329.468	0	337.885					328.599	497.988	0	529.138					221.97	1018.17	0	978.321
				321.241	329.468	0	337.881					328.638	497.988	0	529.147					221.997	1018.17	0	978.318
				321.28	329.468	0	337.878					328.677	497.988	0	529.155					222.023	1018.17	0	978.316
				321.318	329.468	0	337.874					328.717	497.988	0	529.164					222.05	1018.17	0	978.313
				321.357	329.468	0	337.87					328.756	497.988	0	529.173					222.076	1018.17	0	978.31
				321.395	329.468	0	337.867					328.795	497.988	0	529.182					222.103	1018.17	0	978.307
				321.434	329.468	0	337.863					328.835	497.988	0	529.19					222.129	1018.17	0	978.305
				321.473	329.468	0	337.86					328.874	497.988	0	529.199					222.156	1018.17	0	978.302
				321.511	329.468	0	337.856					328.913	497.988	0	529.208					222.182	1018.17	0	978.299
				321.55	329.468	0	337.852					328.953	497.988	0	529.217					222.209	1018.17	0	978.296
				321.589	329.468	0	337.849					328.992	497.988	0	529.225					222.235	1018.17	0	978.294
				321.627	329.468	0	337.845					329.031	497.988	0	529.234					222.262	1018.17	0	978.291
				321.666	329.468	0	337.841					329.071	497.988	0	529.243					222.288	1018.17	0	978.288
				321.704	329.468	0	337.838					329.11	497.988	0	529.251					222.315	1018.17	0	978.285
				321.743	329.468	0	337.834					329.149	497.988	0	529.26					222.342	1018.17	0	978.282
				321.782	329.468	0	337.83					329.189	497.988	0	529.268					222.368	1018.17	0	978.28
				321.82	329.468	0	337.826					329.228	497.988	0	529.277					222.395	1018.17	0	978.277
				321.859	329.468	0	337.823					329.267	497.988	0	529.285					222.421	1018.17	0	978.274
				321.897	329.468	0	337.819					329.306	497.988	0	529.294					222.448	1018.17	0	978.271
				321.936	329.468	0	337.815					329.346	497.988	0	529.302					222.474	1018.17	0	978.268
				321.975	329.468	0	337.812					329.385	497.988	0	529.311					222.501	1018.17	0	978.265
				322.013	329.468	0	337.808					329.424	497.988	0	529.319					222.527	1018.17	0	978.263
				322.052	329.468	0	337.804					329.464	497.988	0	529.328					222.554	1018.17	0	978.26
				322.091	329.468	0	337.8					329.503	497.988	0	529.336					222.58	1018.17	0	978.257
				322.129	329.468	0	337.797					329.542	497.988	0	529.344					222.607	1018.17	0	978.254
				322.168	329.468	0	337.793					329.582	497.988	0	529.353					222.634	1018.17	0	978.251
				322.206	329.468	0	337.789					329.621	497.988	0	529.361					222.66	1018.17	0	978.248
				322.245	329.468	0	337.785					329.66	497.988	0	529.37					222.687	1018.17	0	978.245
				322.284	329.468	0	337.782					329.7	497.988	0	529.378					222.713	1018.17	0	978.242
				322.322	329.468	0	337.778					329.739	497.988	0	529.386					222.74	1018.17	0	978.239
				322.361	329.468	0	337.774					329.778	497.988	0	529.394					222.766	1018.17	0	978.237
				322.4	329.468	0	337.77					329.818	497.988	0	529.403					222.793	1018.17	0	978.234
				322.438	329.468	0	337.767					329.857	497.988	0	529.411					222.819	1018.17	0	978.231
				322.477	329.468	0	337.763					329.896	497.988	0	529.419					222.846	1018.17	0	978.228
				322.515	329.468	0	337.759					329.936	497.988	0	529.427					222.872	1018.17	0	978.225
				322.554	329.468	0	337.755					329.975	497.988	0	529.435					222.899	1018.17	0	978.222
				322.593	329.468	0	337.751					330.014	497.988	0	529.443					222.926	1018.17	0	978.219
				322.631	329.468	0	337.748					330.054	497.988	0	529.451					222.952	1018.17	0	978.216
				322.67	329.468	0	337.744					330.093	497.988	0	529.46					222.979	1018.17	0	978.213
				322.708	329.468	0	337.74					330.132	497.988	0	529.468					223.005	1018.17	0	978.21
				322.747	329.468	0	337.736					330.172	497.988	0	529.476					223.032	1018.17	0	978.207
				322.786	329.468	0	337.733					330.211	497.988	0	529.484					223.058	1018.17	0	978.204
				322.824	329.468	0	337.729					330.25	497.988	0	529.492					223.085	1018.17	0	978.201
				322.863	329.468	0	337.725					330.29	497.988	0	529.5					223.111	1018.17	0	978.198
				322.902	329.468	0	337.721					330.329	497.988	0	529.508					223.138	1018.17	0	978.195
				322.94	329.468	0	337.718					330.368	497.988	0	529.515					223.164	1018.17	0	978.192
				322.979	329.468	0	337.714					330.408	497.988	0	529.523					223.191	1018.17	0	978.189
				323.017	329.468	0	337.71					330.447	497.988	0	529.531					223.217	1018.17	0	978.186
				323.056	329.468	0	337.706					330.486	497.988	0	529.539					223.244	1018.17	0	978.183
				323.095	329.468	0	337.703					330.525	497.988	0	529.547					223.271	1018.17	0	978.18
				323.133	329.468	0	337.699					330.565	497.988	0	529.555					223.297	1018.17	0	978.177
				323.172	329.468	0	337.695					330.604	497.988	0	529.562					223.324	1018.17	0	978.174
				323.211	329.468	0	337.691					330.643	497.988	0	529.57					223.35	1018.17	0	978.17
				323.249	329.468	0	337.688					330.683	497.988	0	529.578					223.377	1018.17	0	978.167
				323.288	329.468	0	337.684					330.722	497.988	0	529.586					223.403	1018.17	0	978.164
				323.326	329.468	0	337.68					330.761	497.988	0	529.593					223.43	1018.17	0	978.161
				323.365	329.468	0	337.676					330.801	497.988	0	529.601					223.456	1018.17	0	978.158
				323.404	329.468	0	337.673					330.84	497.988	0	529.609					223.483	1018.17	0	978.155
				323.442	329.468	0	337.669					330.879	497.988	0	529.616					223.509	1018.17	0	978.152
				323.481	329.468	0	337.665					330.919	497.988	0	529.624					223.536	1018.17	0	978.149
				323.519	329.468	0	337.661					330.958	497.988	0	529.632					223.563	1018.17	0	978.146
				323.558	329.468	0	337.658					330.997	497.988	0	529.639					223.589	1018.17	0	978.142
				323.597	329.468	0	337.654					331.037	497.988	0	529.647					223.616	1018.17	0	978.139
				323.635	329.468	0	337.65					331.076	497.988	0	529.654					223.642	1018.17	0	978.136
				323.674	329.468	0	337.646					331.115	497.988	0	529.662					223.669	1018.17	0	978.133
				323.713	329.468	0	337.643					331.155	497.988	0	529.669					223.695	1018.17	0	978.13
				323.751	329.468	0	337.639					331.194	497.988	0	529.677					223.722	1018.17	0	978.127
				323.79	329.468	0	337.635					331.233	497.988	0	529.684					223.748	1018.17	0	978.123
				323.828	329.468	0	337.631					331.273	497.988	0	529.692					223.775	1018.17	0	978.12
				323.867	329.468	0	337.628					331.312	497.988	0	529.699					223.801	1018.17	0	978.117
				323.906	329.468	0	337.624					331.351	497.988	0	529.707					223.828	1018.17	0	978.114
				323.944	329.468	0	337.62					331.391	497.988	0	529.714					223.855	1018.17	0	978.111
				323.983	329.468	0	337.617					331.43	497.988	0	529.721					223.881	1018.17	0	978.107
				324.021	329.468	0	337.613					331.469	497.988	0	529.729					223.908	1018.17	0	978.104
				324.06	329.468	0	337.609					331.509	497.988	0	529.736					223.934	1018.17	0	978.101
				324.099	329.468	0	337.605					331.548	497.988	0	529.743					223.961	1018.17	0	978.098
				324.137	329.468	0	337.602					331.587	497.988	0	529.751					223.987	1018.17	0	978.094
				324.176	329.468	0	337.598					331.627	497.988	0	529.758					224.014	1018.17	0	978.091
				324.215	329.468	0	337.594					331.666	497.988	0	529.765					224.04	1018.17	0	978.088
				324.253	329.468	0	337.591					331.705	497.988	0	529.772					224.067	1018.17	0	978.085
				324.292	329.468	0	337.587					331.744	497.988	0	529.78					224.093	1018.17	0	978.081
				324.33	329.468	0	337.583					331.784	497.988	0	529.787					224.12	1018.17	0	978.078
				324.369	329.468	0	337.579					331.823	497.988	0	529.794					224.146	1018.17	0	978.075
				324.408	329.468	0	337.576					331.862	497.988	0	529.801					224.173	1018.17	0	978.072
				324.446	329.468	0	337.572					331.902	497.988	0	529.808					224.2	1018.17	0	978.068
				324.485	329.468	0	337.568					331.941	497.988	0	529.815					224.226	1018.17	0	978.065
				324.524	329.468	0	337.565					331.98	497.988	0	529.822					224.253	1018.17	0	978.062
				324.562	329.468	0	337.561					332.02	497.988	0	529.83					224.279	1018.17	0	978.058
				324.601	329.468	0	337.557					332.059	497.988	0	529.837					224.306	1018.17	0	978.055
				324.639	329.468	0	337.554					332.098	497.988	0	529.844					224.332	1018.17	0	978.052
				324.678	329.468	0	337.55					332.138	497.988	0	529.851					224.359	1018.17	0	978.048
				324.717	329.468	0	337.546					332.177	497.988	0	529.858					224.385	1018.17	0	978.045
				324.755	329.468	0	337.542					332.216	497.988	0	529.865					224.412	1018.17	0	978.042
				324.794	329.468	0	337.539					332.256	497.988	0	529.872					224.438	1018.17	0	978.038
				324.832	329.468	0	337.535					332.295	497.988	0	529.878					224.465	1018.17	0	978.035
				324.871	329.468	0	337.531					332.334	497.988	0	529.885					224.492	1018.17	0	978.032
				324.91	329.468	0	337.528					332.374	497.988	0	529.892					224.518	1018.17	0	978.028
				324.948	329.468	0	337.524					332.413	497.988	0	529.899					224.545	1018.17	0	978.025
				324.987	329.468	0	337.52					332.452	497.988	0	529.906					224.571	1018.17	0	978.022
				325.026	329.468	0	337.516					332.492	497.988	0	529.913					224.598	1018.17	0	978.018
				325.064	329.468	0	337.513					332.531	497.988	0	529.92					224.624	1018.17	0	978.015
				325.103	329.468	0	337.509					332.57	497.988	0	529.926					224.651	1018.17	0	978.012
				325.141	329.468	0	337.505					332.61	497.988	0	529.933					224.677	1018.17	0	978.008
				325.18	329.468	0	337.502					332.649	497.988	0	529.94					224.704	1018.17	0	978.005
				325.219	329.468	0	337.498					332.688	497.988	0	529.947					224.73	1018.17	0	978.001
				325.257	329.468	0	337.494					332.728	497.988	0	529.953					224.757	1018.17	0	977.998
				325.296	329.468	0	337.49					332.767	497.988	0	529.96					224.784	1018.17	0	977.995
				325.335	329.468	0	337.487					332.806	497.988	0	529.967					224.81	1018.17	0	977.991
				325.373	329.468	0	337.483					332.846	497.988	0	529.973					224.837	1018.17	0	977.988
				325.412	329.468	0	337.479					332.885	497.988	0	529.98					224.863	1018.17	0	977.984
				325.45	329.468	0	337.475					332.924	497.988	0	529.986					224.89	1018.17	0	977.981
				325.489	329.468	0	337.471					332.964	497.988	0	529.993					224.916	1018.17	0	977.977
				325.528	329.468	0	337.468					333.003	497.988	0	530					224.943	1018.17	0	977.974
				325.566	329.468	0	337.464					333.042	497.988	0	530.006					224.969	1018.17	0	977.971
				325.605	329.468	0	337.46					333.081	497.988	0	530.013					224.996	1018.17	0	977.967
				325.643	329.468	0	337.456					333.121	497.988	0	530.019					225.022	1018.17	0	977.964
				325.682	329.468	0	337.452					333.16	497.988	0	530.026					225.049	1018.17	0	977.96
				325.721	329.468	0	337.449					333.199	497.988	0	530.032					225.076	1018.17	0	977.957
				325.759	329.468	0	337.445					333.239	497.988	0	530.038					225.102	1018.17	0	977.953
				325.798	329.468	0	337.441					333.278	497.988	0	530.045					225.129	1018.17	0	977.95
				325.837	329.468	0	337.437					333.317	497.988	0	530.051					225.155	1018.17	0	977.946
				325.875	329.468	0	337.433					333.357	497.988	0	530.058					225.182	1018.17	0	977.943
				325.914	329.468	0	337.429					333.396	497.988	0	530.064					225.208	1018.17	0	977.939
				325.952	329.468	0	337.425					333.435	497.988	0	530.07					225.235	1018.17	0	977.936
				325.991	329.468	0	337.422					333.475	497.988	0	530.077					225.261	1018.17	0	977.932
				326.03	329.468	0	337.418					333.514	497.988	0	530.083					225.288	1018.17	0	977.929
				326.068	329.468	0	337.414					333.553	497.988	0	530.089					225.314	1018.17	0	977.925
				326.107	329.468	0	337.41					333.593	497.988	0	530.095					225.341	1018.17	0	977.922
				326.146	329.468	0	337.406					333.632	497.988	0	530.102					225.367	1018.17	0	977.918
				326.184	329.468	0	337.402					333.671	497.988	0	530.108					225.394	1018.17	0	977.915
				326.223	329.468	0	337.398					333.711	497.988	0	530.114					225.421	1018.17	0	977.911
				326.261	329.468	0	337.394					333.75	497.988	0	530.12					225.447	1018.17	0	977.908
				326.3	329.468	0	337.39					333.789	497.988	0	530.126					225.474	1018.17	0	977.904
				326.339	329.468	0	337.386					333.829	497.988	0	530.132					225.5	1018.17	0	977.9
				326.377	329.468	0	337.382					333.868	497.988	0	530.138					225.527	1018.17	0	977.897
				326.416	329.468	0	337.378					333.907	497.988	0	530.145					225.553	1018.17	0	977.893
				326.454	329.468	0	337.374					333.947	497.988	0	530.151					225.58	1018.17	0	977.89
				326.493	329.468	0	337.37					333.986	497.988	0	530.157					225.606	1018.17	0	977.886
				326.532	329.468	0	337.366					334.025	497.988	0	530.163					225.633	1018.17	0	977.883
				326.57	329.468	0	337.362					334.065	497.988	0	530.169					225.659	1018.17	0	977.879
				326.609	329.468	0	337.358					334.104	497.988	0	530.175					225.686	1018.17	0	977.876
				326.648	329.468	0	337.353					334.143	497.988	0	530.181					225.713	1018.17	0	977.872
				326.686	329.468	0	337.349					334.183	497.988	0	530.187					225.739	1018.17	0	977.868
				326.725	329.468	0	337.345					334.222	497.988	0	530.193					225.766	1018.17	0	977.865
				326.763	329.468	0	337.341					334.261	497.988	0	530.198					225.792	1018.17	0	977.861
				326.802	329.468	0	337.337					334.3	497.988	0	530.204					225.819	1018.17	0	977.858
				326.841	329.468	0	337.332					334.34	497.988	0	530.21					225.845	1018.17	0	977.854
				326.879	329.468	0	337.328					334.379	497.988	0	530.216					225.872	1018.17	0	977.85
				326.918	329.468	0	337.324					334.418	497.988	0	530.222					225.898	1018.17	0	977.847
				326.956	329.468	0	337.319					334.458	497.988	0	530.228					225.925	1018.17	0	977.843
				326.995	329.468	0	337.315					334.497	497.988	0	530.233					225.951	1018.17	0	977.84
				327.034	329.468	0	337.311					334.536	497.988	0	530.239					225.978	1018.17	0	977.836
				327.072	329.468	0	337.306					334.576	497.988	0	530.245					226.005	1018.17	0	977.832
				327.111	329.468	0	337.302					334.615	497.988	0	530.251					226.031	1018.17	0	977.829
				327.15	329.468	0	337.297					334.654	497.988	0	530.256					226.058	1018.17	0	977.825
				327.188	329.468	0	337.293					334.694	497.988	0	530.262					226.084	1018.17	0	977.822
				327.227	329.468	0	337.288					334.733	497.988	0	530.268					226.111	1018.17	0	977.818
				327.265	329.468	0	337.284					334.772	497.988	0	530.273					226.137	1018.17	0	977.814
				327.304	329.468	0	337.279					334.812	497.988	0	530.279					226.164	1018.17	0	977.811
				327.343	329.468	0	337.275					334.851	497.988	0	530.285					226.19	1018.17	0	977.807
				327.381	329.468	0	337.27					334.89	497.988	0	530.29					226.217	1018.17	0	977.803
				327.42	329.468	0	337.265					334.93	497.988	0	530.296					226.243	1018.17	0	977.8
				327.459	329.468	0	337.261					334.969	497.988	0	530.301					226.27	1018.17	0	977.796
				327.497	329.468	0	337.256					335.008	497.988	0	530.307					226.296	1018.17	0	977.792
				327.536	329.468	0	337.251					335.048	497.988	0	530.312					226.323	1018.17	0	977.789
				327.574	329.468	0	337.246					335.087	497.988	0	530.318					226.35	1018.17	0	977.785
				327.613	329.468	0	337.241					335.126	497.988	0	530.323					226.376	1018.17	0	977.781
				327.652	329.468	0	337.236					335.166	497.988	0	530.329					226.403	1018.17	0	977.778
				327.69	329.468	0	337.231					335.205	497.988	0	530.334					226.429	1018.17	0	977.774
				327.729	329.468	0	337.227					335.244	497.988	0	530.34					226.456	1018.17	0	977.77
				327.767	329.468	0	337.221					335.284	497.988	0	530.345					226.482	1018.17	0	977.767
				327.806	329.468	0	337.216					335.323	497.988	0	530.351					226.509	1018.17	0	977.763
				327.845	329.468	0	337.211					335.362	497.988	0	530.356					226.535	1018.17	0	977.759
				327.883	329.468	0	337.206					335.402	497.988	0	530.361					226.562	1018.17	0	977.756
				327.922	329.468	0	337.201					335.441	497.988	0	530.367					226.588	1018.17	0	977.752
				327.961	329.468	0	337.196					335.48	497.988	0	530.372					226.615	1018.17	0	977.748
				327.999	329.468	0	337.19					335.52	497.988	0	530.377					226.642	1018.17	0	977.745
				328.038	329.468	0	337.185					335.559	497.988	0	530.382					226.668	1018.17	0	977.741
				328.076	329.468	0	337.18					335.598	497.988	0	530.388					226.695	1018.17	0	977.737
				328.115	329.468	0	337.174					335.637	497.988	0	530.393					226.721	1018.17	0	977.733
				328.154	329.468	0	337.169					335.677	497.988	0	530.398					226.748	1018.17	0	977.73
				328.192	329.468	0	337.163					335.716	497.988	0	530.403					226.774	1018.17	0	977.726
				328.231	329.468	0	337.158					335.755	497.988	0	530.408					226.801	1018.17	0	977.722
				328.27	329.468	0	337.152					335.795	497.988	0	530.414					226.827	1018.17	0	977.719
				328.308	329.468	0	337.146					335.834	497.988	0	530.419					226.854	1018.17	0	977.715
				328.347	329.468	0	337.14					335.873	497.988	0	530.424					226.88	1018.17	0	977.711
				328.385	329.468	0	337.135					335.913	497.988	0	530.429					226.907	1018.17	0	977.707
				328.424	329.468	0	337.129					335.952	497.988	0	530.434					226.934	1018.17	0	977.704
				328.463	329.468	0	337.123					335.991	497.988	0	530.439					226.96	1018.17	0	977.7
				328.501	329.468	0	337.117					336.031	497.988	0	530.444					226.987	1018.17	0	977.696
				328.54	329.468	0	337.111					336.07	497.988	0	530.449					227.013	1018.17	0	977.692
				328.578	329.468	0	337.105					336.109	497.988	0	530.454					227.04	1018.17	0	977.689
				328.617	329.468	0	337.099					336.149	497.988	0	530.459					227.066	1018.17	0	977.685
				328.656	329.468	0	337.093					336.188	497.988	0	530.464					227.093	1018.17	0	977.681
				328.694	329.468	0	337.086					336.227	497.988	0	530.469					227.119	1018.17	0	977.677
				328.733	329.468	0	337.08					336.267	497.988	0	530.474					227.146	1018.17	0	977.674
				328.772	329.468	0	337.074					336.306	497.988	0	530.479					227.172	1018.17	0	977.67
				328.81	329.468	0	337.067					336.345	497.988	0	530.483					227.199	1018.17	0	977.666
				328.849	329.468	0	337.061					336.385	497.988	0	530.488					227.226	1018.17	0	977.662
				328.887	329.468	0	337.054					336.424	497.988	0	530.493					227.252	1018.17	0	977.659
				328.926	329.468	0	337.048					336.463	497.988	0	530.498					227.279	1018.17	0	977.655
				328.965	329.468	0	337.041					336.503	497.988	0	530.503					227.305	1018.17	0	977.651
				329.003	329.468	0	337.034					336.542	497.988	0	530.507					227.332	1018.17	0	977.647
				329.042	329.468	0	337.027					336.581	497.988	0	530.512					227.358	1018.17	0	977.644
				329.081	329.468	0	337.021					336.621	497.988	0	530.517					227.385	1018.17	0	977.64
				329.119	329.468	0	337.014					336.66	497.988	0	530.522					227.411	1018.17	0	977.636
				329.158	329.468	0	337.007					336.699	497.988	0	530.526					227.438	1018.17	0	977.632
				329.196	329.468	0	337					336.738	497.988	0	530.531					227.464	1018.17	0	977.629
				329.235	329.468	0	336.992					336.778	497.988	0	530.536					227.491	1018.17	0	977.625
				329.274	329.468	0	336.985					336.817	497.988	0	530.54					227.517	1018.17	0	977.621
				329.312	329.468	0	336.978					336.856	497.988	0	530.545					227.544	1018.17	0	977.617
				329.351	329.468	0	336.971					336.896	497.988	0	530.549					227.571	1018.17	0	977.613
				329.389	329.468	0	336.963					336.935	497.988	0	530.554					227.597	1018.17	0	977.61
				329.428	329.468	0	336.956					336.974	497.988	0	530.558					227.624	1018.17	0	977.606
				329.467	329.468	0	336.948					337.014	497.988	0	530.563					227.65	1018.17	0	977.602
				329.505	329.468	0	336.941					337.053	497.988	0	530.568					227.677	1018.17	0	977.598
				329.544	329.468	0	336.933					337.092	497.988	0	530.572					227.703	1018.17	0	977.595
				329.583	329.468	0	336.925					337.132	497.988	0	530.576					227.73	1018.17	0	977.591
				329.621	329.468	0	336.917					337.171	497.988	0	530.581					227.756	1018.17	0	977.587
				329.66	329.468	0	336.909					337.21	497.988	0	530.585					227.783	1018.17	0	977.583
				329.698	329.468	0	336.901					337.25	497.988	0	530.59					227.809	1018.17	0	977.58
				329.737	329.468	0	336.893					337.289	497.988	0	530.594					227.836	1018.17	0	977.576
				329.776	329.468	0	336.885					337.328	497.988	0	530.599					227.863	1018.17	0	977.572
				329.814	329.468	0	336.877					337.368	497.988	0	530.603					227.889	1018.17	0	977.568
				329.853	329.468	0	336.868					337.407	497.988	0	530.607					227.916	1018.17	0	977.565
				329.891	329.468	0	336.86					337.446	497.988	0	530.612					227.942	1018.17	0	977.561
				329.93	329.468	0	336.851					337.486	497.988	0	530.616					227.969	1018.17	0	977.557
				329.969	329.468	0	336.843					337.525	497.988	0	530.62					227.995	1018.17	0	977.553
				330.007	329.468	0	336.834					337.564	497.988	0	530.624					228.022	1018.17	0	977.55
				330.046	329.468	0	336.825					337.604	497.988	0	530.629					228.048	1018.17	0	977.546
				330.085	329.468	0	336.816					337.643	497.988	0	530.633					228.075	1018.17	0	977.542
				330.123	329.468	0	336.807					337.682	497.988	0	530.637					228.101	1018.17	0	977.538
				330.162	329.468	0	336.798					337.722	497.988	0	530.641					228.128	1018.17	0	977.535
				330.2	329.468	0	336.789					337.761	497.988	0	530.645					228.155	1018.17	0	977.531
				330.239	329.468	0	336.78					337.8	497.988	0	530.65					228.181	1018.17	0	977.527
				330.278	329.468	0	336.771					337.84	497.988	0	530.654					228.208	1018.17	0	977.523
				330.316	329.468	0	336.761					337.879	497.988	0	530.658					228.234	1018.17	0	977.52
				330.355	329.468	0	336.752					337.918	497.988	0	530.662					228.261	1018.17	0	977.516
				330.394	329.468	0	336.742					337.958	497.988	0	530.666					228.287	1018.17	0	977.512
				330.432	329.468	0	336.732					337.997	497.988	0	530.67					228.314	1018.17	0	977.508
				330.471	329.468	0	336.723					338.036	497.988	0	530.674					228.34	1018.17	0	977.505
				330.509	329.468	0	336.713					338.076	497.988	0	530.678					228.367	1018.17	0	977.501
				330.548	329.468	0	336.703					338.115	497.988	0	530.682					228.393	1018.17	0	977.497
				330.587	329.468	0	336.693					338.154	497.988	0	530.686					228.42	1018.17	0	977.493
				330.625	329.468	0	336.682					338.193	497.988	0	530.69					228.446	1018.17	0	977.49
				330.664	329.468	0	336.672					338.233	497.988	0	530.694					228.473	1018.17	0	977.486
				330.702	329.468	0	336.662					338.272	497.988	0	530.698					228.5	1018.17	0	977.482
				330.741	329.468	0	336.651					338.311	497.988	0	530.702					228.526	1018.17	0	977.479
				330.78	329.468	0	336.64					338.351	497.988	0	530.706					228.553	1018.17	0	977.475
				330.818	329.468	0	336.63					338.39	497.988	0	530.71					228.579	1018.17	0	977.471
				330.857	329.468	0	336.619					338.429	497.988	0	530.714					228.606	1018.17	0	977.467
				330.896	329.468	0	336.608					338.469	497.988	0	530.718					228.632	1018.17	0	977.464
				330.934	329.468	0	336.597					338.508	497.988	0	530.721					228.659	1018.17	0	977.46
				330.973	329.468	0	336.586					338.547	497.988	0	530.725					228.685	1018.17	0	977.456
				331.011	329.468	0	336.575					338.587	497.988	0	530.729					228.712	1018.17	0	977.452
				331.05	329.468	0	336.563					338.626	497.988	0	530.733					228.738	1018.17	0	977.449
				331.089	329.468	0	336.552					338.665	497.988	0	530.737					228.765	1018.17	0	977.445
				331.127	329.468	0	336.54					338.705	497.988	0	530.74					228.792	1018.17	0	977.441
				331.166	329.468	0	336.529					338.744	497.988	0	530.744					228.818	1018.17	0	977.438
				331.204	329.468	0	336.517					338.783	497.988	0	530.748					228.845	1018.17	0	977.434
				331.243	329.468	0	336.505					338.823	497.988	0	530.751					228.871	1018.17	0	977.43
				331.282	329.468	0	336.493					338.862	497.988	0	530.755					228.898	1018.17	0	977.426
				331.32	329.468	0	336.481					338.901	497.988	0	530.759					228.924	1018.17	0	977.423
				331.359	329.468	0	336.468					338.941	497.988	0	530.762					228.951	1018.17	0	977.419
				331.398	329.468	0	336.456					338.98	497.988	0	530.766					228.977	1018.17	0	977.415
				331.436	329.468	0	336.444					339.019	497.988	0	530.77					229.004	1018.17	0	977.412
				331.475	329.468	0	336.431					339.059	497.988	0	530.773					229.03	1018.17	0	977.408
				331.513	329.468	0	336.418					339.098	497.988	0	530.777					229.057	1018.17	0	977.404
				331.552	329.468	0	336.405					339.137	497.988	0	530.78					229.084	1018.17	0	977.401
				331.591	329.468	0	336.392					339.177	497.988	0	530.784					229.11	1018.17	0	977.397
				331.629	329.468	0	336.379					339.216	497.988	0	530.787					229.137	1018.17	0	977.393
				331.668	329.468	0	336.366					339.255	497.988	0	530.791					229.163	1018.17	0	977.39
				331.707	329.468	0	336.353					339.294	497.988	0	530.794					229.19	1018.17	0	977.386
				331.745	329.468	0	336.339					339.334	497.988	0	530.798					229.216	1018.17	0	977.382
				331.784	329.468	0	336.326					339.373	497.988	0	530.801					229.243	1018.17	0	977.379
				331.822	329.468	0	336.312					339.412	497.988	0	530.805					229.269	1018.17	0	977.375
				331.861	329.468	0	336.298					339.452	497.988	0	530.808					229.296	1018.17	0	977.371
				331.9	329.468	0	336.284					339.491	497.988	0	530.812					229.322	1018.17	0	977.368
				331.938	329.468	0	336.27					339.53	497.988	0	530.815					229.349	1018.17	0	977.364
				331.977	329.468	0	336.256					339.57	497.988	0	530.818					229.375	1018.17	0	977.36
				332.015	329.468	0	336.242					339.609	497.988	0	530.822					229.402	1018.17	0	977.357
				332.054	329.468	0	336.227					339.648	497.988	0	530.825					229.429	1018.17	0	977.353
				332.093	329.468	0	336.213					339.688	497.988	0	530.828					229.455	1018.17	0	977.349
				332.131	329.468	0	336.198					339.727	497.988	0	530.832					229.482	1018.17	0	977.346
				332.17	329.468	0	336.183					339.766	497.988	0	530.835					229.508	1018.17	0	977.342
				332.209	329.468	0	336.169					339.806	497.988	0	530.838					229.535	1018.17	0	977.339
				332.247	329.468	0	336.154					339.845	497.988	0	530.841					229.561	1018.17	0	977.335
				332.286	329.468	0	336.138					339.884	497.988	0	530.845					229.588	1018.17	0	977.331
				332.324	329.468	0	336.123					339.924	497.988	0	530.848					229.614	1018.17	0	977.328
				332.363	329.468	0	336.108					339.963	497.988	0	530.851					229.641	1018.17	0	977.324
				332.402	329.468	0	336.092					340.002	497.988	0	530.854					229.667	1018.17	0	977.32
				332.44	329.468	0	336.076					340.042	497.988	0	530.857					229.694	1018.17	0	977.317
				332.479	329.468	0	336.061					340.081	497.988	0	530.86					229.721	1018.17	0	977.313
